,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
46438,2,2,950,1,0,,,1,365
39522,2,1,90,6,2,2019-06-27,0.31,1,23
2575,2,2,93,39,25,2019-05-13,0.35,19,245
30425,1,1,99,2,8,2018-11-05,0.53,2,179
14389,2,2,140,1,6,2016-12-29,0.18,1,0
4042,2,1,95,4,7,2018-10-08,0.11,1,0
12853,2,2,150,4,0,,,1,0
4078,2,2,150,5,9,2018-12-30,0.14,1,0
7754,2,3,45,2,2,2016-12-05,0.04,2,0
32467,3,1,43,1,33,2019-06-19,2.5,1,282
25216,1,1,60,3,2,2017-08-29,0.09,2,165
42230,1,1,60,3,2,2019-04-14,0.51,1,158
30791,1,1,49,6,48,2019-06-20,3.13,2,5
15960,2,2,150,1,3,2016-05-19,0.08,1,0
19162,2,2,214,2,15,2019-05-20,0.48,1,17
37371,4,1,46,1,4,2019-01-19,0.51,1,0
21316,2,1,97,1,121,2019-06-23,4.11,3,127
14252,2,2,150,1,1,2016-06-18,0.03,1,0
34753,2,2,150,2,7,2019-07-07,0.82,1,3
20245,1,1,39,3,23,2019-01-02,0.82,8,137
40542,2,1,60,2,8,2019-07-07,1.41,1,80
9726,2,2,215,3,94,2019-05-25,2.02,1,8
16709,2,2,375,3,50,2019-05-27,1.5,3,351
22778,2,2,159,4,6,2017-08-12,0.23,1,0
935,1,1,77,5,11,2019-06-23,0.13,3,365
4054,2,1,90,3,2,2016-07-16,0.03,1,0
46953,1,1,95,2,2,2019-06-26,2.0,2,164
37997,2,1,59,1,2,2019-02-03,0.36,1,0
20955,1,2,125,2,103,2019-07-07,3.57,1,185
13666,2,2,285,5,79,2019-07-02,2.09,12,153
40222,1,1,45,1,4,2019-01-21,0.63,2,0
34036,1,2,750,1,12,2019-05-06,1.2,1,364
864,2,1,99,3,14,2015-08-19,0.22,1,365
37710,2,1,90,2,32,2019-06-20,4.02,4,147
2253,1,2,200,2,3,2017-05-29,0.08,1,0
22394,1,1,57,1,32,2019-06-27,1.38,2,95
23382,1,1,50,1,74,2019-06-15,2.88,2,179
16755,2,2,279,3,2,2016-09-05,0.05,1,0
36634,1,1,60,1,81,2019-06-21,8.97,4,0
40708,1,2,150,4,0,,,1,127
33377,2,2,450,2,1,2019-06-04,0.86,1,360
37419,2,1,80,1,28,2019-06-22,3.53,3,8
46820,1,1,60,7,0,,,2,15
30005,5,1,45,1,1,2018-02-21,0.06,4,0
25256,2,2,170,30,1,2017-11-13,0.05,87,278
15886,1,1,44,3,4,2016-09-11,0.11,1,0
38687,2,2,287,30,0,,,232,268
20013,1,2,70,2,62,2019-07-02,1.94,1,40
14022,2,2,120,1,0,,,1,0
18748,1,2,135,2,6,2016-10-31,0.17,1,0
7148,1,2,85,3,1,2015-09-01,0.02,1,0
12997,2,2,200,5,2,2016-09-21,0.05,1,0
20173,5,1,68,2,1,2018-05-19,0.07,2,39
46922,1,1,100,30,0,,,1,64
5581,1,1,103,30,45,2016-10-05,0.82,1,0
10900,3,2,95,1,0,,,1,0
5060,3,2,95,30,10,2019-04-19,0.28,3,332
9615,3,1,85,3,3,2018-09-05,0.06,2,163
8044,2,2,190,2,1,2015-05-22,0.02,1,0
17046,2,2,150,2,0,,,1,0
8386,2,2,180,3,2,2015-05-31,0.04,1,0
14629,1,2,999,2,94,2019-06-02,2.85,2,361
44390,2,1,199,1,0,,,20,365
28835,3,1,90,2,1,2018-01-02,0.05,1,0
27564,1,1,78,1,21,2019-04-14,1.52,1,30
42079,2,1,249,1,0,,,9,278
2776,1,1,85,3,1,2019-01-04,0.16,2,132
44334,2,2,380,25,0,,,1,353
48838,2,1,70,1,0,,,4,90
7189,3,1,47,2,2,2015-02-23,0.04,1,17
13731,5,1,35,3,2,2016-08-20,0.06,1,0
5573,1,2,200,2,14,2016-11-29,0.24,1,0
6135,2,2,199,2,19,2019-05-20,0.35,1,0
29845,1,1,32,3,0,,,1,0
20811,1,1,75,4,7,2019-05-26,0.23,1,253
10553,2,2,165,7,86,2019-06-28,1.84,3,99
5247,3,1,39,30,9,2019-05-14,0.16,18,318
21153,2,1,100,6,5,2019-06-18,0.21,1,0
3981,1,1,95,2,156,2019-06-10,2.43,2,274
24209,1,1,75,30,0,,,1,0
30564,1,1,65,3,4,2018-04-21,0.25,1,342
11085,2,1,105,5,74,2018-10-04,1.61,2,0
19053,1,1,50,2,77,2019-06-23,2.3,1,3
27540,2,2,200,3,0,,,1,0
16663,2,1,150,3,6,2016-10-30,0.18,1,0
2172,2,3,75,1,43,2019-06-02,0.61,1,9
32083,2,2,110,7,0,,,1,0
31899,3,2,60,1,59,2019-06-03,4.18,1,150
44856,2,2,280,2,6,2019-07-01,3.53,1,192
47161,2,2,300,1,8,2019-06-30,8.0,1,213
41486,1,2,200,3,17,2019-06-29,3.98,1,142
7452,2,1,99,2,136,2019-07-03,2.67,1,33
5197,2,2,149,3,8,2018-01-02,0.17,1,0
26270,1,1,69,2,45,2019-06-24,2.05,1,324
17793,1,1,55,2,1,2016-07-24,0.03,1,0
13210,1,1,59,3,82,2018-09-02,1.92,2,0
15995,2,2,250,3,33,2019-06-23,0.9,2,80
28992,1,2,90,2,15,2019-05-05,0.84,1,0
21057,1,1,95,5,65,2019-06-29,2.18,1,60
7206,2,1,130,2,2,2019-06-30,0.94,1,150
21267,2,2,350,3,85,2019-06-24,2.87,1,208
22191,2,1,65,1,81,2018-04-21,2.93,1,0
3809,5,2,250,7,2,2019-01-02,0.04,1,338
42847,2,1,159,1,7,2019-06-05,2.56,1,302
25097,2,2,370,4,0,,,1,0
21067,1,1,42,13,22,2019-05-25,0.75,3,267
5543,5,1,47,2,122,2019-07-02,2.15,4,71
29007,2,2,250,2,0,,,1,0
45104,1,2,150,3,5,2019-06-23,3.57,2,159
29978,2,2,100,1,1,2018-02-06,0.06,1,0
20947,1,3,50,1,197,2019-06-22,6.54,2,19
43382,2,1,119,1,7,2019-06-11,2.44,10,23
43546,3,3,35,4,1,2019-06-16,1.0,5,332
32463,1,1,100,3,25,2019-07-05,1.9,2,76
17653,2,3,60,1,0,,,1,0
29092,2,1,100,1,0,,,1,0
41513,2,1,85,1,20,2019-07-02,8.45,1,104
34152,1,1,35,2,21,2019-07-01,1.88,1,1
43488,1,1,65,7,0,,,1,0
41804,2,1,250,1,0,,,2,268
33065,1,1,75,1,25,2019-07-07,1.93,1,170
8635,1,2,295,5,4,2019-04-27,0.13,1,19
4873,2,1,69,2,36,2019-06-30,0.6,3,5
36635,2,3,79,3,4,2019-07-01,0.5,1,76
13907,2,2,300,31,1,2017-09-04,0.04,1,358
2077,2,1,85,2,100,2019-06-24,1.31,1,63
15029,1,2,75,5,7,2018-08-10,0.18,1,0
14209,1,2,90,14,12,2019-06-26,0.45,1,64
29327,2,1,75,2,39,2018-12-06,2.17,1,24
24368,1,3,59,1,44,2019-06-30,1.8,1,90
3009,1,1,80,3,112,2018-01-01,1.61,2,0
18613,2,1,227,1,0,,,2,365
15216,3,2,175,6,29,2019-07-05,0.83,1,55
19226,1,2,105,30,7,2018-10-28,0.24,1,189
2537,2,2,399,3,108,2019-06-22,1.51,2,351
16395,2,2,250,3,0,,,1,0
40130,2,2,300,1,3,2019-05-17,0.76,1,363
39404,2,2,575,2,0,,,1,364
7498,3,2,105,1,7,2017-10-22,0.14,1,0
41777,2,2,210,30,0,,,65,364
20426,2,1,80,1,47,2019-06-23,1.5,2,0
39321,2,1,175,1,11,2019-07-03,2.84,1,250
10770,2,1,89,1,5,2015-11-04,0.11,4,0
32535,2,2,160,1,68,2019-06-22,5.11,1,33
30313,3,1,100,2,21,2019-06-25,1.86,1,32
21889,1,1,160,1,45,2019-05-19,1.62,2,303
23238,2,2,275,3,0,,,1,21
21684,1,1,36,5,8,2019-05-29,1.31,2,0
28635,1,1,43,3,3,2018-07-07,0.16,1,0
37422,1,1,20,1,12,2019-06-25,1.66,1,14
320,1,2,169,2,398,2019-06-28,3.97,3,182
7135,1,1,70,1,1,2015-08-31,0.02,2,0
17755,2,1,100,30,0,,,1,0
48722,2,2,393,30,0,,,232,307
11984,2,2,70,7,1,2015-12-08,0.02,1,0
35422,1,2,150,2,17,2019-06-24,1.73,1,11
24881,1,1,60,7,1,2017-08-20,0.04,1,0
26627,2,2,181,2,10,2018-08-16,0.47,1,0
33654,2,2,250,2,3,2019-04-01,0.31,2,0
37770,2,2,175,153,0,,,2,295
44842,5,2,100,1,8,2019-06-23,4.71,1,51
31831,1,2,62,30,2,2018-12-15,0.25,6,255
3178,1,2,70,5,2,2016-08-23,0.06,1,26
244,2,1,120,4,171,2019-06-23,1.8,2,353
14758,2,2,205,3,71,2019-06-03,1.76,1,331
23853,2,2,183,30,0,,,1,0
40975,2,1,60,30,1,2019-06-21,1.0,32,342
16527,1,2,79,1,0,,,1,0
38751,2,2,206,30,0,,,232,203
32528,2,1,94,15,0,,,28,185
24535,1,2,150,3,6,2017-09-23,0.25,1,0
35131,2,2,70,15,0,,,1,0
1161,2,2,499,2,63,2019-07-07,0.76,1,26
48661,1,1,45,7,0,,,1,14
22337,1,1,60,2,17,2018-10-21,0.72,1,9
287,2,2,135,6,187,2019-06-23,1.87,1,189
26206,2,2,125,4,9,2019-06-08,0.94,1,245
35230,4,1,50,2,8,2019-04-28,0.77,7,37
10068,1,1,86,3,91,2019-07-02,1.99,7,20
10680,1,1,45,2,1,2015-10-26,0.02,2,0
12450,2,1,63,1,0,,,2,0
41449,3,1,120,2,0,,,1,363
1170,1,1,85,3,103,2019-06-15,1.25,2,344
4675,1,1,45,30,4,2016-09-01,0.07,1,0
10374,2,2,118,1,2,2016-08-23,0.04,1,0
39560,3,2,200,3,0,,,1,0
31308,1,1,68,1,55,2019-06-28,3.72,7,38
30497,2,2,245,60,12,2019-04-21,0.75,1,13
26553,1,2,150,3,0,,,1,0
33045,1,2,165,2,49,2019-07-02,4.04,6,191
44087,1,2,200,3,0,,,1,179
23165,2,2,195,1,51,2019-05-22,1.96,1,67
25491,3,2,120,6,8,2018-09-11,0.35,2,0
28164,3,1,45,4,12,2019-06-10,2.03,1,291
44404,2,1,219,1,4,2019-07-04,1.82,20,356
3121,1,2,95,3,134,2019-06-21,2.0,1,281
41347,2,2,250,1,11,2019-06-29,3.59,1,336
17695,1,1,38,1,3,2016-09-19,0.08,1,0
41107,1,1,37,3,1,2019-02-16,0.21,1,0
36174,2,1,50,1,2,2018-10-08,0.22,1,0
22766,2,1,80,3,42,2019-05-30,1.58,3,172
31301,2,2,220,4,13,2019-06-30,0.93,1,2
13861,2,1,85,1,162,2019-05-22,3.91,12,344
46116,3,2,90,1,3,2019-06-27,3.0,3,104
31730,1,2,89,365,1,2018-08-23,0.09,2,0
931,1,2,178,30,8,2018-01-02,0.1,1,280
30062,4,2,50,31,0,,,3,0
691,2,2,760,2,7,2019-06-22,0.08,1,361
35349,2,1,99,11,0,,,1,365
6364,1,1,44,5,86,2017-12-31,1.67,4,0
18293,5,2,110,3,7,2019-06-09,0.2,1,42
41789,3,1,65,1,14,2019-06-23,3.23,7,177
43041,5,2,109,2,9,2019-07-02,3.42,3,50
20950,1,1,55,1,0,,,1,0
48227,2,1,500,5,0,,,1,252
16428,2,2,268,30,0,,,87,365
20323,1,2,230,31,2,2018-01-01,0.06,1,0
41909,1,2,350,2,0,,,2,76
39876,3,1,60,1,0,,,1,364
41743,2,1,55,30,0,,,9,332
4319,1,1,45,20,0,,,2,0
35733,2,2,195,7,0,,,1,295
3969,2,1,124,5,196,2017-12-06,3.02,2,149
25763,1,1,48,2,60,2019-06-28,2.63,4,9
4926,1,2,59,1,142,2019-07-01,2.63,1,318
4933,2,1,110,1,0,,,1,0
14616,2,3,70,1,88,2019-06-29,5.44,1,55
13971,2,1,325,3,9,2016-12-28,0.23,1,88
47153,1,1,78,2,0,,,1,28
23862,1,2,85,5,2,2018-01-01,0.09,1,0
22692,2,1,75,2,4,2017-07-19,0.16,1,0
3092,2,2,175,2,53,2018-01-01,0.79,2,0
21097,1,2,125,3,9,2018-01-01,0.3,1,0
12748,2,1,45,3,1,2016-01-05,0.02,1,0
24338,3,2,150,2,21,2019-07-02,1.07,1,288
43302,5,2,100,2,0,,,1,180
15790,2,1,55,2,5,2016-11-26,0.13,1,0
3982,1,1,90,2,142,2019-06-16,2.22,2,306
20674,2,2,279,30,1,2019-03-15,0.26,87,358
23324,2,2,155,1,0,,,1,0
34172,2,2,200,7,5,2019-01-01,0.46,1,0
38892,2,1,199,1,17,2019-06-16,2.32,30,347
1094,2,2,100,8,8,2019-03-28,0.11,1,0
22927,1,1,70,3,26,2019-05-29,1.32,3,0
28310,1,2,85,2,23,2019-06-30,1.25,1,149
15972,2,1,80,1,3,2016-06-03,0.08,1,0
28747,3,2,59,1,110,2019-06-24,5.92,1,147
31918,1,2,139,4,3,2019-05-27,0.24,1,0
26460,1,2,165,3,10,2018-06-01,0.46,1,158
46524,3,2,350,1,7,2019-07-01,7.0,3,64
2843,3,1,59,1,8,2017-05-11,0.12,5,359
37583,2,1,90,3,3,2019-01-02,0.41,1,82
38724,2,2,242,30,0,,,232,237
25095,2,1,70,1,172,2019-06-24,7.27,3,0
18211,1,1,50,3,98,2019-06-20,2.77,2,140
20855,2,1,52,14,4,2019-03-15,0.61,1,0
43924,2,1,65,2,7,2019-07-01,3.75,1,180
16,1,2,215,2,198,2019-06-28,1.72,1,321
28202,2,2,349,5,0,,,2,0
16524,3,1,60,1,0,,,1,0
18443,2,2,140,1,34,2019-07-01,0.98,1,170
23527,1,1,48,3,0,,,1,0
21054,1,1,46,3,4,2018-12-31,0.27,1,72
12205,1,1,75,3,14,2019-04-04,0.33,1,352
31422,1,1,100,3,14,2019-06-23,0.98,1,364
32006,3,1,55,2,8,2019-04-23,0.76,4,122
14407,2,1,55,10,0,,,1,0
32766,1,2,140,2,42,2019-06-30,3.19,1,26
4686,1,2,175,10,0,,,1,0
4922,1,2,125,3,10,2017-03-10,0.22,1,0
39553,2,1,190,2,1,2018-12-29,0.16,2,89
5877,2,2,200,7,9,2019-01-05,0.16,1,291
30595,2,2,120,1,7,2019-06-01,0.51,17,232
42316,3,2,189,3,10,2019-07-01,2.68,1,51
32443,1,1,70,10,1,2018-06-30,0.08,2,331
16459,3,2,69,4,0,,,1,0
35113,1,2,144,6,1,2019-01-01,0.16,1,71
22831,2,2,85,3,35,2019-06-23,1.36,2,40
41198,1,1,50,2,0,,,1,0
25006,2,2,230,5,5,2019-06-20,0.21,1,5
4586,1,1,99,1,75,2019-05-31,1.28,1,125
13675,2,2,250,1,0,,,1,0
48457,2,2,170,1,1,2019-07-06,1.0,1,323
43811,2,2,352,30,0,,,232,202
8378,2,2,200,1,0,,,1,0
24816,1,2,250,4,7,2019-05-30,0.33,1,118
25359,3,2,120,1,104,2019-06-28,4.44,1,90
46745,2,2,78,2,1,2019-06-21,1.0,1,208
38965,1,1,30,3,2,2019-01-01,0.3,1,0
25553,1,1,55,2,4,2017-10-23,0.18,1,0
39169,1,1,60,15,8,2019-07-04,1.12,11,330
5695,2,2,115,3,33,2019-06-15,0.57,1,11
2941,1,1,90,1,0,,,1,0
44157,3,2,126,7,0,,,1,58
31222,3,1,50,2,43,2019-06-06,3.15,3,150
44102,2,2,115,31,0,,,1,57
21164,2,1,60,2,90,2019-07-02,3.11,3,14
40149,3,2,75,1,9,2019-02-01,1.4,3,132
46377,2,2,900,3,1,2019-07-07,1.0,1,57
38346,3,1,100,1,5,2019-05-28,0.68,1,0
10338,2,1,69,5,10,2017-10-08,0.28,1,0
42761,2,1,100,1,4,2019-06-17,1.6,9,275
40673,3,1,49,30,0,,,103,247
26671,1,2,225,3,12,2019-07-02,0.61,1,72
8307,2,2,120,150,0,,,1,365
11618,1,1,79,7,1,2015-10-23,0.02,1,0
25933,1,1,35,7,2,2019-02-18,0.09,1,364
33816,1,1,70,30,27,2019-06-13,2.38,3,347
44809,2,2,280,30,0,,,10,365
6782,3,2,99,2,129,2019-06-30,2.33,1,344
44249,3,1,59,30,0,,,103,247
46679,2,2,295,3,2,2019-06-28,2.0,1,195
48634,2,2,110,3,2,2019-07-05,2.0,1,15
19945,2,2,500,1,5,2018-12-29,0.16,1,362
44222,2,2,468,2,0,,,327,255
1609,1,1,66,3,51,2019-05-30,0.64,1,329
19480,1,1,69,14,7,2018-10-31,0.33,3,0
29166,2,2,450,3,12,2019-05-27,0.65,1,83
35183,2,1,70,1,47,2019-06-28,4.45,1,10
23799,2,1,120,30,3,2017-09-27,0.12,2,0
31980,3,1,50,1,4,2019-06-30,4.0,4,337
34785,2,2,175,3,27,2019-06-28,2.53,2,128
35739,2,1,120,1,38,2019-07-03,4.37,1,16
12317,2,2,300,30,5,2019-06-14,0.12,1,263
35699,5,3,28,1,16,2019-06-22,1.7,7,0
46775,2,2,120,3,2,2019-07-05,2.0,1,203
19630,2,1,95,5,45,2019-05-24,1.4,2,272
16508,1,2,650,5,3,2019-07-02,0.08,2,23
13001,1,1,60,3,1,2016-01-27,0.02,1,0
1814,1,1,49,1,61,2019-06-23,0.95,1,100
25416,3,2,80,1,100,2019-06-27,4.45,1,71
31976,2,2,126,2,25,2018-12-15,2.03,1,30
14586,2,2,300,31,1,2016-10-18,0.03,1,201
25174,1,1,50,7,1,2017-08-28,0.04,1,0
2123,1,1,70,1,18,2019-05-13,0.32,3,146
13704,1,2,150,3,0,,,1,0
31721,1,1,75,2,1,2018-05-20,0.07,1,157
46091,2,2,285,30,0,,,2,336
48503,1,1,65,4,0,,,7,149
14191,2,1,80,2,1,2018-10-07,0.11,1,87
18581,2,2,175,30,0,,,49,365
20435,1,1,35,1,7,2017-01-12,0.22,1,0
17600,2,2,325,3,29,2019-06-17,0.84,1,349
40469,1,1,250,3,0,,,3,364
27938,1,2,99,3,4,2019-05-12,0.22,1,0
32247,1,2,300,7,0,,,1,31
41938,5,1,75,2,0,,,1,361
33576,2,2,200,2,42,2019-06-21,3.62,1,129
21438,2,2,115,3,86,2019-07-02,2.99,2,85
43439,3,1,45,7,3,2019-07-01,1.2,2,360
40031,2,3,199,3,0,,,2,95
30096,2,2,145,5,5,2019-04-09,0.3,1,0
4906,1,1,90,3,230,2019-06-16,3.79,1,125
3722,2,1,125,2,0,,,1,0
12734,1,1,46,2,18,2019-04-27,0.42,1,0
36730,2,2,225,1,8,2019-06-06,1.62,33,179
45918,3,3,28,1,0,,,8,357
2671,2,1,95,14,172,2019-05-25,2.39,1,14
41989,2,2,205,2,8,2019-06-16,2.64,327,327
9417,2,1,86,2,2,2016-03-13,0.04,1,0
4552,1,2,425,5,0,,,1,0
6009,1,2,85,4,60,2019-06-22,1.12,1,247
28430,2,2,250,2,2,2018-10-14,0.11,1,0
19601,2,2,220,7,0,,,1,0
38505,2,1,100,3,1,2018-11-26,0.13,1,88
41247,2,1,300,1,19,2019-06-18,3.93,3,166
18437,3,1,65,2,52,2019-07-02,1.93,1,78
27542,1,2,80,5,4,2018-04-01,0.21,1,0
3164,1,2,150,9,0,,,1,0
39531,1,2,160,3,22,2019-06-29,3.28,1,110
32764,3,2,250,4,5,2018-09-03,0.44,1,1
1657,3,2,89,3,17,2019-03-15,0.31,1,0
47905,1,2,100,2,1,2019-06-30,1.0,1,296
19094,4,2,150,1,23,2019-06-18,0.78,3,336
40317,2,2,300,2,5,2019-07-05,5.0,1,0
37034,1,2,125,2,2,2018-11-25,0.24,1,0
23099,1,2,160,3,59,2019-07-06,2.42,2,88
16806,2,2,145,31,3,2017-08-17,0.08,1,0
27356,1,1,50,2,12,2019-06-21,0.61,5,10
16244,2,1,200,5,0,,,1,0
38084,1,1,59,20,0,,,1,0
31601,2,1,59,30,4,2019-03-31,0.34,1,52
27877,3,2,95,3,8,2019-06-03,0.67,1,3
9673,1,1,50,3,4,2015-12-27,0.08,1,0
19229,1,1,95,30,3,2018-09-03,0.15,8,189
47422,3,1,149,2,0,,,2,23
33769,1,2,90,1,51,2019-07-07,4.47,1,2
36966,2,2,180,2,10,2019-06-18,1.22,1,0
35186,4,1,40,2,86,2019-06-25,10.12,1,56
36343,2,2,275,2,8,2019-01-02,0.91,1,0
9772,2,1,300,7,51,2018-01-05,1.11,2,156
3558,1,1,33,1,98,2019-06-16,1.55,5,0
43832,1,2,165,4,9,2019-07-01,4.03,2,201
3854,2,1,70,1,196,2018-09-17,3.03,1,0
4887,1,2,318,5,19,2019-06-01,0.32,1,268
28807,1,1,80,1,4,2018-05-16,0.21,1,0
46779,2,2,150,7,0,,,1,8
5313,1,1,80,1,0,,,1,0
25883,2,2,176,30,0,,,33,365
37292,2,1,90,1,42,2019-06-25,5.04,4,61
13699,2,1,35,3,0,,,1,0
30607,5,3,26,1,10,2019-03-07,0.67,1,312
4827,1,2,140,3,12,2017-09-04,0.2,1,4
33575,1,1,60,1,7,2018-08-23,0.59,1,129
3907,1,1,70,1,0,,,1,0
29134,1,2,300,4,28,2019-06-25,1.52,1,179
39791,1,2,115,2,1,2019-06-20,1.0,1,16
34724,2,2,159,2,58,2019-07-02,5.21,1,124
10637,1,2,45,2,7,2019-06-22,0.15,1,14
9343,2,2,159,31,8,2016-09-04,0.17,1,0
37663,2,2,120,2,2,2018-12-28,0.27,1,0
35170,2,1,139,3,3,2018-11-17,0.31,2,0
37952,1,1,50,1,6,2019-04-29,1.0,1,0
22908,2,3,65,3,68,2019-06-22,2.6,1,138
18279,3,1,63,2,8,2017-08-21,0.31,1,0
10283,5,2,90,2,152,2019-06-30,3.25,1,299
40863,2,1,55,30,1,2019-03-01,0.23,3,353
9890,2,1,103,5,42,2019-07-01,1.49,1,221
45469,1,1,68,1,8,2019-07-02,6.32,2,36
18323,1,1,80,2,166,2019-06-22,4.68,1,8
26514,3,1,50,1,50,2019-06-01,2.34,2,341
46280,5,2,88,3,3,2019-06-30,3.0,1,241
46605,2,1,90,1,1,2019-06-19,1.0,1,138
17387,2,1,75,2,17,2016-09-25,0.46,2,0
15086,1,1,59,2,138,2019-06-20,3.63,1,268
24042,2,2,190,2,1,2017-07-31,0.04,1,0
48582,1,1,40,2,0,,,1,89
7566,1,1,65,1,0,,,1,0
29227,3,1,38,4,0,,,1,0
14719,2,2,100,3,2,2017-01-01,0.06,1,0
47967,2,1,125,1,6,2019-07-01,6.0,1,142
5368,1,1,50,1,5,2016-09-25,0.09,1,0
39696,2,2,180,1,24,2019-07-05,3.79,1,85
9603,1,1,1600,1,0,,,1,0
22673,1,1,250,1,0,,,1,0
29425,2,2,170,30,1,2018-06-16,0.08,7,364
30143,2,2,123,2,6,2019-05-12,0.38,1,34
2618,2,2,800,1,2,2014-08-23,0.03,2,364
41669,1,1,67,2,9,2019-06-14,1.99,1,345
4485,1,2,199,4,4,2018-08-25,0.11,1,37
11795,1,1,240,1,0,,,1,0
17369,2,1,65,7,103,2019-06-07,2.79,1,11
24366,1,2,100,2,74,2019-07-04,3.13,1,78
22553,4,1,65,1,56,2019-07-07,2.09,3,351
7384,2,1,80,2,5,2016-09-19,0.1,1,0
44674,1,1,70,1,2,2019-06-18,1.2,1,0
13269,2,2,89,1,3,2016-07-29,0.07,1,0
28677,1,2,300,5,0,,,1,0
9275,2,1,80,1,3,2016-01-02,0.06,1,0
33783,1,1,47,1,17,2019-06-11,1.63,1,106
9460,2,2,140,1,1,2015-07-13,0.02,1,0
2462,1,1,75,2,8,2014-01-07,0.11,1,312
9968,1,1,65,1,35,2017-04-30,0.73,2,0
42222,1,2,175,1,12,2019-06-11,3.13,2,40
46476,3,3,75,1,1,2019-07-08,1.0,3,349
6509,1,2,100,7,6,2019-01-09,0.15,1,0
47628,1,1,50,7,0,,,2,214
589,2,2,199,4,32,2019-05-08,0.34,1,28
13136,2,1,146,2,26,2018-06-07,0.6,1,30
8848,2,2,130,1,6,2016-06-01,0.13,1,0
37392,3,1,180,1,3,2019-05-27,0.39,3,88
20142,2,1,100,3,38,2019-04-03,1.21,1,14
39613,1,1,120,4,0,,,1,0
18412,2,2,795,4,26,2019-06-14,0.8,1,340
41637,1,2,188,1,10,2019-06-18,2.4,1,199
36885,1,1,79,2,14,2019-06-02,1.63,1,79
9424,1,1,55,2,56,2019-06-28,1.23,2,306
5454,2,2,450,1,1,2016-12-30,0.03,1,121
44083,2,2,194,1,0,,,3,89
34217,1,1,150,1,36,2019-07-01,3.23,1,29
6837,1,1,59,1,2,2015-06-02,0.04,1,0
29432,3,1,60,1,0,,,1,0
20288,3,1,30,15,31,2019-05-06,0.99,2,142
18816,1,2,400,14,2,2016-10-30,0.06,4,90
45216,3,1,36,2,3,2019-06-09,1.96,1,4
47439,3,2,85,3,1,2019-07-08,1.0,3,52
21031,2,1,91,1,4,2017-05-31,0.14,1,0
42571,1,1,65,2,4,2019-05-08,1.32,7,347
1587,1,1,60,7,0,,,1,0
39454,3,2,120,2,41,2019-06-20,6.51,1,66
44289,2,2,320,15,2,2019-05-16,0.97,1,299
18103,2,1,74,2,8,2016-11-27,0.22,1,0
22484,1,2,250,2,5,2019-04-02,0.18,1,0
31417,1,2,161,2,10,2019-01-02,0.69,1,0
41574,2,1,75,4,9,2019-06-23,1.96,1,34
29277,2,2,240,30,3,2019-05-27,0.45,9,199
3961,1,2,129,30,3,2017-11-06,0.05,52,303
41691,5,1,100,2,0,,,1,179
30140,1,1,41,1,82,2019-06-20,5.0,1,30
29631,1,2,129,1,67,2019-06-26,3.97,5,255
6078,2,2,80,30,5,2018-08-12,0.09,1,180
30663,1,1,49,5,0,,,1,0
10956,1,2,55,1,47,2019-06-23,1.03,1,348
47676,3,2,175,7,1,2019-06-23,1.0,1,17
4006,3,1,59,14,19,2019-05-07,0.31,1,346
37707,1,1,349,3,4,2019-04-22,0.56,2,89
46195,3,3,25,1,2,2019-06-20,2.0,8,351
18395,2,2,310,30,1,2017-03-26,0.04,96,294
5898,5,1,37,2,63,2019-06-24,1.15,2,305
2866,2,1,194,2,141,2019-06-21,2.0,2,340
14011,2,1,70,4,0,,,1,0
45615,2,1,75,1,4,2019-06-30,2.55,1,90
30209,2,1,165,4,53,2019-06-20,3.24,1,0
30266,1,1,45,5,1,2018-02-21,0.06,1,0
16968,2,1,90,1,65,2019-06-30,1.76,1,338
11460,2,1,125,2,1,2015-11-03,0.02,1,0
20316,2,2,120,14,1,2017-01-01,0.03,1,188
34028,2,1,58,4,20,2019-06-22,1.69,1,10
20922,1,2,175,1,17,2018-08-26,0.56,1,0
33078,1,2,745,4,1,2019-01-02,0.16,1,28
34484,3,1,55,1,37,2019-06-03,3.31,6,364
34820,2,2,185,3,10,2019-05-05,0.97,1,0
20671,2,1,95,1,75,2019-06-23,3.95,1,19
4668,1,2,245,3,18,2017-09-03,0.3,1,0
4298,3,2,130,4,56,2019-06-15,1.55,1,0
3783,2,1,90,1,170,2019-06-10,2.92,1,255
33776,2,2,200,15,0,,,1,0
7347,1,2,150,7,1,2015-08-03,0.02,1,0
10377,1,1,80,1,2,2015-10-03,0.04,1,188
45675,2,2,200,31,0,,,5,329
9878,2,2,250,2,18,2018-05-19,0.38,2,0
2773,1,2,165,4,10,2018-10-06,0.14,1,49
13026,1,2,219,30,3,2017-05-21,0.09,3,36
12948,1,2,206,1,35,2019-01-01,0.81,2,365
25105,1,2,150,3,1,2017-08-23,0.04,1,0
1987,1,2,140,4,125,2019-06-11,1.6,1,239
45133,1,1,70,4,0,,,1,16
40047,2,2,160,4,2,2019-05-15,0.39,1,0
29546,1,2,130,4,53,2019-07-06,3.66,2,41
35440,2,1,79,1,59,2019-07-04,5.75,1,61
16260,1,2,90,2,125,2019-07-07,3.3,1,302
25464,1,1,80,1,2,2017-08-29,0.09,1,0
9175,1,2,120,2,4,2017-10-29,0.08,1,0
31508,2,2,100,31,0,,,8,50
48282,5,2,1000,1,0,,,4,90
